SKU,ItemTitle,ItemDescription,ItemBulletPoint,ItemDescription_2,Manufacturer,MfrPartNum,SellUOM,ItemPrice,ItemFactTag,Segment,Segment Name,Category,Category Name,Class,Class Name,Sub-Class,Sub-Class Name
31320,"TF Publishing Grupo Erik Bilingual Monthly Wall Calendar, 12"" x 12"", Black & White Paris, January To December 2021",Keep track of your busy schedule in style with this TF Publishing Grupo Erik Bilingual Monthly Wall Calendar. Each monthly spread features a calendar grid and a large-size photo or illustration to decorate your space.,<ul><li>1 page per month. Each month is accompanied by a large-size photo or illustration.</li> <li>12 months: January to December. Also includes the last 4 months of 2020.</li> <li>Pages are stapled together for durability.</li> <li>Hole for easy hanging on the wall.</li> <li>Presents information in English and Spanish.</li></ul>,,"THE TIME FACTORY, INC.",CP21094,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31395,,,<ul></ul>,,PERFECT TIMING INC,21998011865,EA,17.6,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30478,"Willow Creek Press Animals Monthly Wall Calendar, Cats, 12"" x 12"", January To December 2021","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Includes 12 stunning images of cats.</li></ul>",,WILLOW CREEK PRESS,11133,EA,14.95,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31208,"TF Publishing Monthly Wall Calendar, 12"" x 12"", Cat Yoga, January To December 2021","Keep track of your appointments, reminders and deadlines with this TF Publishing Monthly Wall Calendar. The calendar offers ample space on each calendar grid to accommodate plenty of notes.",<ul><li>1 page per month.</li> <li>12 months: January to December.</li> <li>Pages are saddle stitched together.</li> <li>Features 13 full-color images.</li> <li>Includes a 4-month view of January to April 2022.</li> <li>Calendar is printed on premium gloss paper.</li></ul>,,"THE TIME FACTORY, INC.",21-1199,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31591,"Brown Trout Regional Monthly Wall Calendar, 12"" x 12"", Montana Wild, January To December 2021","Add beauty to your scheduling with this Brown Trout Regional Monthly Wall Calendar. The lovely photographs allow you to show off your favorite state or region in your home or office, while also keeping track of your appointments, deadlines and more.",<ul><li>1 page per month. Offers ample space to write down appointments and tasks.</li> <li>12 months: January to December.</li> <li>Pages are stapled together for durability.</li></ul>,,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,14,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30020,"Office Depot® Brand Monthly Academic Wall Calendar, 11"" x 8"", Celestial, July 2019 to June 2020","View reminders, appointments and other important information at a glance. With this wall calendar by your desk, it'll be easy manage your busy schedule throughout the academic year.",<ul><li>1 page per month.</li> <li>12 months: July to June of the following year.</li> <li>Paperboard lends a sturdy feel.</li> <li>Wire binding makes it easy to flip from month to month.</li></ul>,,OFFICE DEPOT,DX180721-17,EA,0.01,"* Great for events, meetings & more * 1 page per month * Academic format FORAY pens Office Depot planners File folders",SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30184,"Willow Creek Press Art & Design Monthly Wall Calendar, 12"" x 12"", Saturday Evening Post, January To December 2022","12 high-quality, full-color images make these Wall Calendars the best around.","<ul><li>1 page per month. Grids provide ample space to write important information.</li> <li>12 months: January to December. Holidays, observances and moon phases are marked.</li> <li>Made with high-quality paper.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Protective shrinkwrap</li> <li>Wrapped in protective shrink wrap.</li></ul>",,WILLOW CREEK PRESS,12309,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31865,"TF Publishing Animal Wall Calendar, 12"" x 12"", Bees, January To December 2022",Go wild with this TF Publishing Animal Wall Calendar. This calendar provides plenty of planning space and adds a lively touch to your home or business office.,<ul><li>Monthly layouts.</li> <li>12 months: January to December.</li> <li>Premium paper promotes a smooth writing experience.</li> <li>Includes a 4-month spread for the following year.</li></ul>,,"THE TIME FACTORY, INC.",22-1072,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31625,"Brown Trout Famous Figures Monthly Wall Calendar, 12"" x 12"", Marilyn Monroe, January To December 2021","Plan out your year and enjoy the beautiful photographs of the Brown Trout Famous Figures Monthly Wall Calendar. This calendar has gorgeously captured photos of your favorite famous figure, and the spacious design offers ample room for notes, tasks, and sp","<ul><li>1 page per month. Features plenty of space to write tasks, appointments, birthdays and more.</li> <li>12 months: January to December.</li> <li>Pages are stapled together for durability.</li> <li>Boasts beautiful photos to decorate your space.</li> <li>Holidays are labeled throughout the year for easy reference.</li></ul>",,BROWNTROUT PUBLISHERS INC.,9.78198e+12,EA,14.83,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31693,"Blue Sky™ Monthly Safety Wirebound Wall Calendar, 11"" x 8-3/4"", Rue Du Flore, January to December 2022, 101613","Stay on track throughout the year with help from the Blue Sky Monthly Safety Wirebound Wall Calendar. Unlined blocks provide ample room to jot down appointments, and the attractive design complements your office décor.",<ul><li>1 page per month with unlined blocks.</li> <li>12 months: January to December.</li> <li>Wirebound with a built-in hook for easy hanging.</li> <li>Reference calendars aid in planning.</li> <li>Designed in the Rue Du Flore print.</li></ul>,,BLUE SKY THE COLOR OF IMAGINATION LLC,101613-22,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30557,"Willow Creek Press Animals Monthly Wall Calendar, American Eskimo Dogs, 12"" x 12"", January To December 2021","The wonderful visuals on this wall calendar from Willow Creek Press make it a worthy addition to your workspace. Plus, the large, unlined blocks give you the freedom to view multiple events and reminders at a glance.","<ul><li>1 page per month. Large, unlined blocks provide ample space to write activities, appointments, due dates and more.</li> <li>12 months: January to December. Displays holidays, observances and moon phases.</li> <li>High-quality paper stock is stapled together for secure binding.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Includes 12 stunning images of American Eskimo dogs.</li></ul>",,WILLOW CREEK PRESS,10402,EA,15.85,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31918,"Lang Turner Licensing Monthly Wall Calendar, 24”H x 12”W, Seattle Mariners, January To December 2022","Show off your sports fandom with a Lang Turner Licensing monthly wall calendar. Each calendar features detailed full-color photos of your favorite players, teams and stadiums to brighten your workspace each month.",<ul><li>1 page per day with spacious daily blocks.</li> <li>12 months: January to December.</li> <li>Bonus page features September – December.</li> <li>Stapled binding for year-long durability.</li></ul>,,PERFECT TIMING INC,22998011863,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31288,"TF Publishing Art & Design Monthly Wall Calendar, 12"" x 12"", Fresh From The Garden, January To December 2021","Keep track of your schedule with this TF Publishing Art & Design Monthly Wall Calendar. The calendar's monthly spreads provide ample space to hold your reminders, appointments and more.",<ul><li>1 page per month.</li> <li>12 months: January to December.</li> <li>Pages are saddle stitched together.</li> <li>Features 13 full-color images.</li> <li>Includes a 4-month view of January to April 2022.</li> <li>Calendar is printed on premium gloss paper.</li></ul>,,"THE TIME FACTORY, INC.",21-1025,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30175,"Willow Creek Press Art & Design Monthly Wall Calendar, Norman Rockwell, 12"" x 12"", January To December 2021","12 high-quality, full-color images make these Wall Calendars the best around.","<ul><li>1 page per month. Grids provide ample space to write important information.</li> <li>12 months: January to December. Holidays, observances and moon phases are marked.</li> <li>Made with high-quality paper.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Protective shrinkwrap</li> <li>Includes 12 beautiful illustrations from Norman Rockwell.</li></ul>",,CALENDAR HOLDINGS LLC,11364,EA,14.29,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31422,,,<ul></ul>,,PERFECT TIMING INC,21998011893,EA,16.6,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31823,"TF Publishing Arts & Entertainment Wall Calendar, 12"" x 12"", Family Planner, January To December 2022",Dive into each month with this TF Publishing Arts & Entertainment Wall Calendar by your side. This calendar provides ample room to mark down important dates and adds an eye-catching touch to your home or business office.,<ul><li>Monthly layout.</li> <li>12 months: January to December.</li> <li>Printed on premium paper with a stitched binding.</li> <li>Includes a 4-month spread for the following year.</li></ul>,,"THE TIME FACTORY, INC.",22-1025,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
31689,"Blue Sky™ Monthly Wall Calendar, 15” x 12”, Monroe Light, January To December 2022, 133089","Stay on top of each important date with the Blue Sky Monthly Safety Wirebound Wall Calendar. Unlined blocks provide ample writing space, and the reference calendars on each page aid in planning.",<ul><li>1 page per month.</li> <li>12 months: January to December.</li> <li>Wire binding has a built-in hook for wall hanging.</li> <li>Includes reference calendars.</li> <li>Monroe Light print offers a stylish look.</li></ul>,,BLUE SKY THE COLOR OF IMAGINATION LLC,133089,EA,,* Monroe Light 15” x 12”,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30109,"Office Depot® Brand 3-Month Monthly Reference Wall Calendar, 27"" x 12"", Black/Red, January To December 2020, OD303028","When you're making plans, being able to view multiple months at once is helpful. With this wall calendar, you can see 3 months on each page, so you can easily schedule doctor's appointments, birthday parties and deadlines.",<ul><li>3 months per page. Lets you view multiple months at a time to simplify scheduling.</li> <li>12 months: January To December.</li> <li>Pages are wirebound for durability and easy flipping.</li></ul>,,OFFICE DEPOT,OD30302820,EA,0.01,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
30276,"Willow Creek Press Inspirational Monthly Wall Calendar, 12"" x 12"", Best Day Yet, January To December 2022","12 high-quality, full-color images make these Wall Calendars the best around.","<ul><li>1 page per month. Grids provide ample space to write important information.</li> <li>12 months: January to December. Holidays, observances and moon phases are marked.</li> <li>Made with high-quality paper.</li> <li>Offers 6 bonus months to help you prepare for all you have coming up.</li> <li>Protective shrinkwrap</li> <li>Beautiful inspirational design.</li></ul>",,WILLOW CREEK PRESS,16909,EA,,,SEG_300000,"Dated, Forms & Record Keeping",CAT_330000,Calendars,CLS_332000,Wall Calendars,SUB_332001,Calendars - Wall
